traffic_volume,holiday,temp,rain_1h,clouds_all,weather_main,weather_description
2747,None,290.28,0,90,Thunderstorm,proximity thunderstorm
2747,None,290.28,0,90,Rain,moderate rain
2747,None,290.28,0,90,Mist,mist
5268,None,290.35,0,90,Rain,moderate rain
5268,None,290.35,0,90,Mist,mist
5268,None,290.35,0,90,Thunderstorm,thunderstorm with rain
5320,None,290.22,0,90,Rain,moderate rain
5320,None,290.22,0,90,Mist,mist
5320,None,290.22,0,90,Drizzle,drizzle
5203,None,290.55,0,90,Rain,moderate rain
5203,None,290.55,0,90,Mist,mist
5203,None,290.55,0,90,Drizzle,drizzle
4930,None,291.08,0,90,Rain,heavy intensity rain
4930,None,291.08,0,90,Mist,mist
4930,None,291.08,0,90,Drizzle,drizzle
4260,None,291.75,0,90,Rain,moderate rain
4260,None,291.75,0,90,Drizzle,drizzle
4621,None,292.15,0,90,Rain,moderate rain
4621,None,292.15,0,90,Drizzle,light intensity drizzle
4891,None,292.75,0,90,Rain,moderate rain
4891,None,292.75,0,90,Drizzle,light intensity drizzle
4789,None,293.51,0,75,Rain,light rain
4789,None,293.51,0,75,Drizzle,drizzle
5079,None,296.22,0,75,Drizzle,light intensity drizzle
5079,None,296.22,0,75,Rain,light rain
5079,None,296.22,0,75,Thunderstorm,proximity thunderstorm
5645,None,298.02,0,90,Drizzle,light intensity drizzle
6374,None,298.36,0,75,Thunderstorm,proximity thunderstorm
6374,None,298.36,0,75,Rain,light rain
6039,None,296.61,0,90,Thunderstorm,proximity thunderstorm
6039,None,296.61,0,90,Rain,moderate rain
4328,None,297.34,0,75,Thunderstorm,proximity thunderstorm
4328,None,297.34,0,75,Mist,mist
3499,None,298.42,0,75,Clouds,broken clouds
2947,None,297.82,0,75,Clouds,broken clouds
2997,None,296.56,0,75,Clouds,broken clouds
2240,None,294.96,0,40,Clouds,scattered clouds
1327,None,294.49,0,75,Clouds,broken clouds
847,None,293.48,0,1,Rain,moderate rain
599,None,293.15,0,90,Clouds,overcast clouds
464,None,292.61,0,90,Clouds,overcast clouds
492,None,292.09,0,90,Clouds,overcast clouds
1002,None,291.42,0,75,Clouds,broken clouds
2938,None,291.22,0,75,Clouds,broken clouds
5904,None,291.02,0,40,Drizzle,light intensity drizzle
6747,None,291.29,0,90,Clouds,overcast clouds
5679,None,291.35,0,90,Mist,mist
4784,None,291.55,0,90,Rain,moderate rain
4381,None,291.84,0,90,Mist,mist
4606,None,292.08,0,90,Clouds,overcast clouds
5065,None,293.15,0,90,Clouds,overcast clouds
5068,None,293.75,0,90,Clouds,overcast clouds
5081,None,294.29,0,90,Clouds,overcast clouds
5821,None,295.15,0,90,Clouds,overcast clouds
6490,None,295.77,0,90,Clouds,overcast clouds
5804,None,296.21,0,90,Clouds,overcast clouds
4676,None,296.4,0,1,Clear,sky is clear
3625,None,296.28,0,75,Clouds,broken clouds
3329,None,296.15,0,75,Thunderstorm,proximity thunderstorm
3346,None,294.82,0,90,Thunderstorm,proximity thunderstorm
2603,None,294.15,0,75,Clouds,broken clouds
1533,None,293.53,0,1,Drizzle,light intensity drizzle
830,None,292.9,0,1,Rain,light rain
531,None,292.69,0,1,Rain,light rain
383,None,291.55,0,1,Rain,moderate rain
392,None,291.08,0,1,Thunderstorm,proximity thunderstorm with rain
871,None,290.55,0,40,Thunderstorm,proximity thunderstorm
2664,None,290.15,0,90,Thunderstorm,proximity thunderstorm
2664,None,290.15,0,90,Rain,moderate rain
5219,None,289.44,0,1,Rain,heavy intensity rain
5934,None,289.35,0,1,Rain,light rain
4940,None,290.15,0,1,Clear,sky is clear
4618,None,292.08,0,1,Clear,sky is clear
4638,None,292.84,0,1,Clear,sky is clear
4638,None,292.84,0,1,Clear,sky is clear
4725,None,294.52,0,1,Clear,sky is clear
4725,None,294.52,0,1,Clear,sky is clear
5229,None,295.77,0,75,Clouds,broken clouds
5229,None,295.77,0,75,Clouds,broken clouds
5263,None,296.95,0,1,Thunderstorm,thunderstorm
5263,None,296.95,0,1,Thunderstorm,thunderstorm
5392,None,297.55,0,75,Clouds,broken clouds
5602,None,297.49,0,75,Rain,light rain
5718,None,296.54,0,75,Thunderstorm,proximity thunderstorm
5718,None,296.54,0,75,Rain,moderate rain
4756,None,294.85,0,90,Thunderstorm,proximity thunderstorm
4756,None,294.85,0,90,Rain,moderate rain
3988,None,294.81,0,1,Rain,moderate rain
3988,None,294.81,0,1,Thunderstorm,proximity thunderstorm
3551,None,295.61,0,75,Rain,light rain
3138,None,295.35,0,75,Clouds,broken clouds
3129,None,294.15,0,75,Thunderstorm,proximity thunderstorm
3318,None,292.4,0,1,Thunderstorm,proximity thunderstorm
2097,None,291.77,0,20,Thunderstorm,thunderstorm
1320,None,291.35,0,40,Rain,moderate rain
1320,None,291.35,0,40,Thunderstorm,thunderstorm with heavy rain
958,None,291.29,0,1,Rain,light rain
958,None,291.29,0,1,Thunderstorm,proximity thunderstorm
770,None,290.75,0,1,Rain,light rain
465,None,290.42,0,1,Thunderstorm,proximity thunderstorm
499,None,290.29,0,1,Clear,sky is clear
1026,None,289.95,0,1,Clear,sky is clear
1769,None,289.02,0,1,Clear,sky is clear
2126,None,289.35,0,75,Clouds,broken clouds
2649,None,290.22,0,40,Clouds,scattered clouds
3257,None,291.15,0,1,Clear,sky is clear
3768,None,292.33,0,40,Clouds,scattered clouds
4037,None,293.59,0,75,Clouds,broken clouds
4091,None,294.35,0,75,Clouds,broken clouds
4217,None,294.58,0,40,Clouds,scattered clouds
4042,None,294.65,0,40,Clouds,scattered clouds
4123,None,295.15,0,1,Clear,sky is clear
3783,None,296.08,0,40,Clouds,scattered clouds
3790,None,296.42,0,40,Clouds,scattered clouds
3761,None,296.28,0,40,Clouds,scattered clouds
3146,None,295.95,0,1,Clear,sky is clear
2950,None,295.78,0,75,Clouds,broken clouds
2876,None,294.89,0,40,Clouds,scattered clouds
3677,None,293.96,0,40,Clouds,scattered clouds
2845,None,293.88,0,1,Clear,sky is clear
1536,None,293.41,0,40,Clouds,scattered clouds
1071,None,292.95,0,1,Rain,light rain
770,None,292.48,0,40,Clouds,scattered clouds
465,None,292.02,0,1,Rain,moderate rain
499,None,291.55,0,1,Rain,light rain
2638,None,292.42,0,1,Clear,sky is clear
3266,None,293.88,0,20,Clouds,few clouds
3566,None,294.88,0,40,Clouds,scattered clouds
3816,None,295.65,0,40,Clouds,scattered clouds
3908,None,296.42,0,40,Clouds,scattered clouds
3842,None,297.09,0,1,Clear,sky is clear
3765,None,297.65,0,1,Clear,sky is clear
3654,None,298.36,0,1,Clear,sky is clear
3545,None,298.69,0,1,Clear,sky is clear
3347,None,299.09,0,1,Clear,sky is clear
3117,None,298.68,0,1,Clear,sky is clear
2958,None,297.96,0,1,Clear,sky is clear
2854,None,295.82,0,5,Clear,sky is clear
2523,None,293.47,0,1,Clear,sky is clear
1596,None,291.41,0,1,Clear,sky is clear
956,None,289.62,0,1,Clear,sky is clear
619,None,288.62,0,1,Clear,sky is clear
488,None,287.82,0,1,Clear,sky is clear
428,None,287.49,0,1,Mist,mist
935,None,286.95,0,1,Mist,mist
1788,None,286.89,0,1,Mist,mist
3353,None,286.49,0,1,Clear,sky is clear
4011,None,287.28,0,1,Mist,mist
3356,None,290.41,0,1,Clear,sky is clear
3423,None,293.28,0,40,Clouds,scattered clouds
3467,None,295.41,0,40,Clouds,scattered clouds
3897,None,296.82,0,1,Clear,sky is clear
4222,None,297.84,0,1,Clear,sky is clear
4364,None,298.29,0,1,Clear,sky is clear
4569,None,299.08,0,5,Clear,sky is clear
4942,None,299.82,0,1,Clear,sky is clear
4791,None,300.15,0,1,Clear,sky is clear
4290,None,300.35,0,1,Clear,sky is clear
3567,None,300.28,0,1,Clear,sky is clear
3146,None,299.94,0,40,Clouds,scattered clouds
2690,None,298.89,0,40,Clouds,scattered clouds
2437,None,297.35,0,40,Clouds,scattered clouds
2106,None,295.16,0,40,Clouds,scattered clouds
1606,None,294.56,0,1,Clear,sky is clear
1225,Independence Day,293.41,0,1,Clear,sky is clear
746,None,292.89,0,1,Clear,sky is clear
592,None,292.42,0,1,Clear,sky is clear
440,None,291.84,0,1,Clear,sky is clear
443,None,291.28,0,1,Clear,sky is clear
775,None,291.35,0,1,Clear,sky is clear
1125,None,291.55,0,1,Clear,sky is clear
1091,None,292.22,0,1,Clear,sky is clear
1333,None,293.42,0,1,Clear,sky is clear
1939,None,295.01,0,40,Clouds,scattered clouds
2385,None,296.28,0,40,Clouds,scattered clouds
2921,None,298.01,0,20,Clouds,few clouds
3101,None,299.68,0,40,Clouds,scattered clouds
3108,None,300.48,0,1,Clear,sky is clear
3408,None,300.96,0,40,Clouds,scattered clouds
3379,None,301.81,0,40,Clouds,scattered clouds
3350,None,302.09,0,1,Clear,sky is clear
3398,None,302.52,0,40,Clouds,scattered clouds
2943,None,302.75,0,40,Clouds,scattered clouds
2828,None,302.15,0,40,Clouds,scattered clouds
2906,None,301.02,0,75,Clouds,broken clouds
2696,None,299.95,0,75,Clouds,broken clouds
2837,None,299.02,0,1,Clear,sky is clear
2236,None,298.09,0,1,Thunderstorm,proximity thunderstorm
1237,None,297.15,0,40,Thunderstorm,proximity thunderstorm
698,None,296.15,0,90,Thunderstorm,proximity thunderstorm
698,None,296.15,0,90,Mist,mist
698,None,296.15,0,90,Rain,heavy intensity rain
428,None,295.97,0,75,Thunderstorm,proximity thunderstorm
428,None,295.97,0,75,Rain,light rain
431,None,295.22,0,1,Clear,sky is clear
818,None,294.95,0,1,Clear,sky is clear
2693,None,294.82,0,1,Clear,sky is clear
5041,None,294.59,0,1,Clear,sky is clear
5832,None,295.09,0,75,Clouds,broken clouds
5038,None,295.65,0,1,Rain,moderate rain
4425,None,296.48,0,75,Rain,heavy intensity rain
4425,None,296.48,0,75,Drizzle,light intensity drizzle
4035,None,296.84,0,40,Rain,light rain
4245,None,297.22,0,1,Clear,sky is clear
4581,None,299.01,0,1,Clear,sky is clear
4723,None,300.4,0,1,Clear,sky is clear
4877,None,301.55,0,1,Clear,sky is clear
5220,None,303.03,0,1,Clear,sky is clear
6052,None,304.34,0,40,Clouds,scattered clouds
5706,None,304.62,0,40,Clouds,scattered clouds
4202,None,305.02,0,20,Clouds,few clouds
3206,None,304.53,0,20,Clouds,few clouds
2713,None,303.84,0,5,Clear,sky is clear
2505,None,301.97,0,5,Clear,sky is clear
1930,None,299.62,0,5,Clear,sky is clear
1335,None,298.88,0,1,Clear,sky is clear
694,None,298.42,0,1,Clear,sky is clear
417,None,297.48,0,1,Clear,sky is clear
315,None,297.28,0,1,Thunderstorm,proximity thunderstorm
305,None,297.08,0,1,Thunderstorm,proximity thunderstorm
796,None,296.15,0,1,Thunderstorm,proximity thunderstorm
2741,None,296.41,0,1,Thunderstorm,proximity thunderstorm
5409,None,296.28,0,40,Thunderstorm,thunderstorm
6182,None,296.15,0,90,Thunderstorm,proximity thunderstorm
6182,None,296.15,0,90,Rain,light rain
5356,None,295.55,0,40,Thunderstorm,proximity thunderstorm
5356,None,295.55,0,40,Rain,heavy intensity rain
4707,None,295.68,0,75,Rain,light rain
4707,None,295.68,0,75,Thunderstorm,proximity thunderstorm
4153,None,296.34,0,40,Rain,light rain
4492,None,298.33,0,40,Clouds,scattered clouds
4681,None,300.14,0,1,Clear,sky is clear
4705,None,302.01,0,1,Clear,sky is clear
4996,None,303.82,0,1,Clear,sky is clear
5364,None,304.84,0,0,Clear,Sky is Clear
6139,None,305.62,0,0,Clear,Sky is Clear
5833,None,305.95,0,40,Clouds,scattered clouds
4398,None,305.21,0,1,Clear,sky is clear
3434,None,304.49,0,40,Clouds,scattered clouds
2996,None,303.89,0,20,Clouds,few clouds
3839,None,301.78,0,40,Clouds,scattered clouds
2328,None,300.62,0,40,Clouds,scattered clouds
1482,None,299.49,0,1,Clear,sky is clear
826,None,297.9,0,40,Clouds,scattered clouds
452,None,296.16,0,1,Clear,sky is clear
364,None,294.63,0,1,Clear,sky is clear
349,None,293.56,0,1,Clear,sky is clear
874,None,292.53,0,1,Clear,sky is clear
2727,None,291.9,0,1,Clear,sky is clear
5097,None,291.22,0,1,Clear,sky is clear
5721,None,291.59,0,1,Clear,sky is clear
5251,None,293.08,0,1,Clear,sky is clear
4550,None,294.84,0,1,Clear,sky is clear
4254,None,296.22,0,1,Clear,sky is clear
4784,None,297.35,0,1,Clear,sky is clear
5012,None,298.75,0,1,Clear,sky is clear
5032,None,299.68,0,40,Clouds,scattered clouds
5300,None,299.79,0,75,Clouds,broken clouds
5623,None,300.16,0,40,Clouds,scattered clouds
5625,None,299.08,0,75,Rain,proximity shower rain
5625,None,299.08,0,75,Thunderstorm,proximity thunderstorm
5750,None,298.59,0,40,Rain,proximity shower rain
4681,None,298.62,0,40,Clouds,scattered clouds
3647,None,297.76,0,40,Clouds,scattered clouds
3136,None,296.65,0,40,Clouds,scattered clouds
3058,None,294.97,0,20,Clouds,few clouds
2784,None,293.1,0,1,Clear,sky is clear
2461,None,291.35,0,1,Clear,sky is clear
1403,None,290.53,0,1,Haze,haze
829,None,289.16,0,1,Clear,sky is clear
626,None,287.82,0,1,Mist,mist
389,None,287.22,0,1,Clear,sky is clear
433,None,286.62,0,1,Mist,mist
841,None,286.42,0,40,Mist,mist
841,None,286.42,0,40,Haze,haze
841,None,286.42,0,40,Fog,fog
1374,None,286.72,0,1,Fog,fog
1374,None,286.72,0,1,Mist,mist
1836,None,287.4,0,1,Clear,sky is clear
2547,None,290.09,0,1,Clear,sky is clear
3285,None,292.61,0,1,Clear,sky is clear
3699,None,295.39,0,20,Clouds,few clouds
4213,None,296.41,0,1,Clear,sky is clear
4442,None,297.52,0,75,Clouds,broken clouds
4126,None,298.48,0,75,Clouds,broken clouds
4476,None,299.15,0,40,Clouds,scattered clouds
4238,None,299.71,0,40,Clouds,scattered clouds
4232,None,299.93,0,40,Clouds,scattered clouds
4088,None,300.69,0,40,Clouds,scattered clouds
3872,None,300.82,0,40,Clouds,scattered clouds
3353,None,300.42,0,40,Clouds,scattered clouds
3164,None,299.28,0,20,Clouds,few clouds
3097,None,297.89,0,5,Clear,sky is clear
2863,None,295.1,0,1,Clear,sky is clear
2183,None,293.09,0,1,Clear,sky is clear
1532,None,292.48,0,1,Clear,sky is clear
886,None,291.35,0,1,Clear,sky is clear
722,None,290.75,0,1,Clear,sky is clear
370,None,290.4,0,1,Clear,sky is clear
363,None,289.84,0,1,Clear,sky is clear
640,None,289.9,0,1,Clear,sky is clear
913,None,290.15,0,40,Clouds,scattered clouds
1171,None,290.78,0,90,Clouds,overcast clouds
2043,None,292.22,0,40,Rain,light rain
2861,None,293.09,0,75,Rain,moderate rain
3325,None,293.43,0,75,Rain,light rain
3922,None,293.89,0,75,Rain,light rain
4182,None,295.55,0,1,Rain,light rain
4309,None,296.59,0,75,Rain,light rain
4330,None,298.29,0,75,Thunderstorm,proximity thunderstorm
4514,None,299.15,0,1,Clear,sky is clear
4348,None,300.08,0,75,Clouds,broken clouds
4107,None,300.55,0,1,Clear,sky is clear
3870,None,300.22,0,1,Clear,sky is clear
3257,None,299.96,0,75,Clouds,broken clouds
3032,None,299.69,0,75,Clouds,broken clouds
2623,None,298.09,0,75,Thunderstorm,proximity thunderstorm
1722,None,296.09,0,75,Thunderstorm,thunderstorm with rain
1722,None,296.09,0,75,Mist,mist
1722,None,296.09,0,75,Rain,light rain
1172,None,294.68,0,40,Drizzle,light intensity drizzle
1172,None,294.68,0,40,Thunderstorm,proximity thunderstorm
1172,None,294.68,0,40,Rain,heavy intensity rain
649,None,294.42,0,75,Rain,light rain
649,None,294.42,0,75,Thunderstorm,proximity thunderstorm
397,None,293.82,0,90,Rain,light rain
397,None,293.82,0,90,Thunderstorm,thunderstorm with heavy rain
257,None,293.48,0,1,Clear,sky is clear
342,None,292.95,0,75,Clouds,broken clouds
873,None,292.68,0,90,Clouds,overcast clouds
2862,None,292.35,0,75,Mist,mist
5677,None,292.28,0,90,Mist,mist
6597,None,292.28,0,90,Mist,mist
5827,None,292.72,0,90,Clouds,overcast clouds
4634,None,294.15,0,75,Clouds,broken clouds
4324,None,296.27,0,40,Clouds,scattered clouds
4751,None,297.83,0,40,Clouds,scattered clouds
4752,None,299.29,0,75,Clouds,broken clouds
5183,None,299.9,0,75,Clouds,broken clouds
6107,None,301.35,0,40,Clouds,scattered clouds
5991,None,301.75,0,40,Clouds,scattered clouds
4167,None,301.75,0,1,Clear,sky is clear
3220,None,301.49,0,1,Clear,sky is clear
2853,None,299.97,0,1,Clear,sky is clear
2804,None,298.16,0,40,Clouds,scattered clouds
2038,None,296.56,0,40,Clouds,scattered clouds
1183,None,294.22,0,1,Clear,sky is clear
674,None,293.43,0,1,Clear,sky is clear
392,None,292.1,0,1,Mist,mist
299,None,291.09,0,1,Mist,mist
328,None,290.16,0,1,Fog,fog
328,None,290.16,0,1,Mist,mist
877,None,289.43,0,1,Mist,mist
3021,None,289.16,0,1,Mist,mist
3021,None,289.16,0,1,Fog,fog
5814,None,288.62,0,1,Mist,mist
5814,None,288.62,0,1,Fog,fog
6409,None,288.82,0,1,Mist,mist
5788,None,292.15,0,5,Clear,sky is clear
4805,None,295.55,0,5,Clear,sky is clear
4461,None,297.75,0,1,Clear,sky is clear
4552,None,299.51,0,1,Clear,sky is clear
5096,None,300.43,0,75,Clouds,broken clouds
5023,None,300.28,0,75,Clouds,broken clouds
5049,None,300.88,0,75,Rain,light rain
5444,None,301.08,0,1,Rain,light rain
6319,None,301.44,0,1,Clear,sky is clear
6021,None,301.34,0,1,Clear,sky is clear
4365,None,302.35,0,1,Clear,sky is clear
3367,None,302.08,0,20,Clouds,few clouds
3139,None,301.29,0,5,Clear,sky is clear
3115,None,299.76,0,1,Clear,sky is clear
2354,None,298.42,0,75,Clouds,broken clouds
1246,None,297.35,0,1,Clear,sky is clear
704,None,297.29,0,1,Clear,sky is clear
453,None,297.15,0,1,Rain,light rain
281,None,297.21,0,90,Rain,light rain
281,None,297.21,0,90,Thunderstorm,proximity thunderstorm
358,None,295.89,0,75,Thunderstorm,thunderstorm
358,None,295.89,0,75,Rain,heavy intensity rain
848,None,293.89,0,75,Clouds,broken clouds
2960,None,293.65,0,1,Clear,sky is clear
5631,None,292.62,0,1,Clear,sky is clear
6337,None,292.82,0,1,Clear,sky is clear
6098,None,294.82,0,40,Clouds,scattered clouds
5228,None,296.62,0,1,Clear,sky is clear
4451,None,298.79,0,40,Clouds,scattered clouds
4669,None,300.44,0,40,Clouds,scattered clouds
4983,None,301.15,0,40,Clouds,scattered clouds
4990,None,302.07,0,40,Clouds,scattered clouds
5356,None,302.3,0,40,Clouds,scattered clouds
5744,None,302.37,0,1,Clear,sky is clear
6673,None,302.3,0,75,Clouds,broken clouds
6010,None,301.42,0,75,Clouds,broken clouds
4473,None,300.1,0,75,Clouds,broken clouds
3410,None,299.03,0,75,Clouds,broken clouds
3319,None,296.35,0,75,Clouds,broken clouds
2851,None,295.94,0,75,Clouds,broken clouds
2217,None,294.94,0,75,Clouds,broken clouds
1292,None,294.36,0,90,Clouds,overcast clouds
669,None,293.44,0,1,Rain,light rain
434,None,292.78,0,90,Rain,moderate rain
330,None,291.58,0,90,Drizzle,drizzle
330,None,291.58,0,90,Mist,mist
330,None,291.58,0,90,Haze,haze
348,None,290.8,0,1,Mist,mist
869,None,290.01,0,90,Clouds,overcast clouds
2836,None,288.73,0,90,Drizzle,light intensity drizzle
5799,None,287.72,0,90,Rain,light rain
5799,None,287.72,0,90,Mist,mist
6576,None,287.15,0,90,Clouds,overcast clouds
6026,None,286.92,0,90,Clouds,overcast clouds
4959,None,287.23,0,90,Clouds,overcast clouds
4498,None,288.07,0,90,Clouds,overcast clouds
4820,None,289.79,0,90,Clouds,overcast clouds
4983,None,290.72,0,90,Clouds,overcast clouds
4984,None,291.44,0,90,Clouds,overcast clouds
5293,None,292.02,0,90,Clouds,overcast clouds
5799,None,291.96,0,90,Clouds,overcast clouds
6458,None,292.08,0,90,Clouds,overcast clouds
5996,None,291.68,0,90,Clouds,overcast clouds
4580,None,291.4,0,90,Clouds,overcast clouds
3724,None,291.35,0,90,Clouds,overcast clouds
3127,None,291.02,0,90,Clouds,overcast clouds
3123,None,290.42,0,90,Rain,light rain
3123,None,290.42,0,90,Drizzle,drizzle
2894,None,289.81,0,90,Clouds,overcast clouds
1524,None,289.42,0,40,Rain,light rain
968,None,289.35,0,90,Clouds,overcast clouds
628,None,289.22,0,40,Clouds,scattered clouds
471,None,289.02,0,75,Clouds,broken clouds
504,None,289.08,0,75,Clouds,broken clouds
938,None,288.65,0,75,Clouds,broken clouds
3044,None,288.02,0,75,Clouds,broken clouds
5607,None,287.68,0,90,Clouds,overcast clouds
6221,None,287.61,0,90,Clouds,overcast clouds
5772,None,289.08,0,90,Clouds,overcast clouds
4866,None,290,0,40,Clouds,scattered clouds
4526,None,291.15,0,75,Clouds,broken clouds
4980,None,291.65,0,90,Clouds,overcast clouds
5265,None,292.65,0,90,Clouds,overcast clouds
5074,None,293.22,0,90,Clouds,overcast clouds
5282,None,294.52,0,75,Clouds,broken clouds
5632,None,295.08,0,90,Clouds,overcast clouds
5849,None,295.77,0,40,Clouds,scattered clouds
5119,None,296.68,0,20,Clouds,few clouds
4314,None,296.46,0,20,Clouds,few clouds
3872,None,296.46,0,5,Clear,sky is clear
3370,None,295.96,0,5,Clear,sky is clear
3356,None,294.35,0,1,Clear,sky is clear
3834,None,292.28,0,5,Clear,sky is clear
